date_time,temperature
57:11.3,22.25
57:18.1,22.25
57:24.9,22.25
57:31.7,22.25
57:38.5,22.25
57:45.3,22.25
57:52.1,22.25
57:58.9,22.25
58:05.7,22.25
58:12.5,22.25
58:19.3,22.25
58:26.1,22.25
58:32.9,22.25
58:39.7,22.25
58:46.5,22.25
58:53.3,22.25
59:00.1,22.25
59:06.9,22.25
59:13.7,22.25
59:20.5,22.25
59:27.3,22.25
59:34.1,22.25
59:40.9,22.25
59:47.7,22.25
59:54.5,22.25
00:01.3,22.25
00:08.1,22.25
00:14.9,22.25
00:21.7,22.25
00:28.5,22.25
00:35.3,22.25
00:42.1,22.25
00:48.9,22.25
00:55.7,22.25
01:02.5,22.25
01:09.3,22.25
01:16.1,22.25
01:22.9,22.187
01:29.7,22.25
01:36.5,22.25
01:43.3,22.25
01:50.1,22.25
01:56.9,22.25
02:03.7,22.25
02:10.5,22.25
02:17.3,22.25
02:24.1,22.187
02:30.9,22.25
02:37.7,22.187
02:44.5,22.25
02:51.3,22.187
02:58.1,22.25
03:04.9,22.25
03:11.7,22.25
03:18.5,22.187
03:25.3,22.187
03:32.1,22.187
03:38.9,22.187
03:45.7,22.187
03:52.5,22.187
03:59.3,22.187
04:06.1,22.187
04:12.9,22.187
04:19.7,22.187
04:26.5,22.187
04:33.3,22.187
04:40.1,22.187
04:46.9,22.187
04:53.7,22.187
05:00.5,22.187
05:07.3,22.187
05:14.1,22.187
05:20.9,22.187
05:27.7,22.187
05:34.5,22.187
05:41.3,22.187
05:48.1,22.187
05:54.9,22.187
06:01.7,22.187
06:08.5,22.187
06:15.3,22.187
06:22.1,22.187
06:28.9,22.187
06:35.7,22.187
06:42.5,22.187
06:49.3,22.187
06:56.1,22.187
07:02.9,22.187
07:09.7,22.187
07:16.5,22.187
07:23.3,22.187
07:30.1,22.187
07:36.9,22.187
07:43.7,22.187
07:50.5,22.187
07:57.3,22.187
08:04.1,22.187
08:10.9,22.187
08:17.7,22.187
08:24.5,22.187
08:31.3,22.187
08:38.1,22.187
08:44.9,22.187
08:51.7,22.187
08:58.6,22.187
09:05.4,22.187
09:12.2,22.187
09:19.1,22.187
09:25.9,22.187
09:32.7,22.187
09:39.6,22.187
09:46.4,22.187
09:53.2,22.187
10:00.1,22.187
10:06.9,22.187
10:13.7,22.187
10:20.5,22.187
10:27.3,22.187
10:34.1,22.187
10:41.0,22.187
10:47.8,22.187
10:54.6,22.187
11:01.5,22.187
11:08.3,22.187
11:15.1,22.187
11:22.0,22.187
11:28.8,22.187
11:35.6,22.187
11:42.5,22.187
11:49.3,22.125
11:56.1,22.187
12:02.9,22.187
12:09.7,22.187
12:16.5,22.187
12:23.4,22.187
12:30.2,22.187
12:37.0,22.125
12:43.9,22.125
12:50.7,22.125
12:57.5,22.125
13:04.4,22.125
13:11.2,22.125
13:18.0,22.125
13:24.9,22.125
13:31.7,22.125
13:38.5,22.125
13:45.3,22.125
13:52.1,22.187
13:58.9,22.187
14:05.8,22.125
14:12.6,22.125
14:19.4,22.125
14:26.3,22.125
14:33.1,22.125
14:39.9,22.125
14:46.8,22.125
14:53.6,22.125
15:00.4,22.125
15:07.3,22.125
15:14.1,22.125
15:20.9,22.125
15:27.7,22.125
15:34.5,22.125
15:41.3,22.125
15:48.2,22.125
15:55.0,22.125
16:01.8,22.125
16:08.7,22.125
16:15.5,22.125
16:22.3,22.125
16:29.2,22.125
16:36.0,22.125
16:42.8,22.125
16:49.7,22.125
16:56.5,22.125
17:03.3,22.125
17:10.1,22.125
17:16.9,22.125
17:23.7,22.125
17:30.6,22.125
17:37.4,22.125
17:44.2,22.125
17:51.1,22.125
17:57.9,22.125
18:04.7,22.125
18:11.6,22.125
18:18.4,22.125
18:25.2,22.125
18:32.1,22.125
18:38.9,22.125
18:45.7,22.125
18:52.5,22.125
18:59.3,22.125
19:06.1,22.125
19:13.0,22.125
19:19.8,22.125
19:26.6,22.125
19:33.5,22.125
19:40.3,22.125
19:47.1,22.125
19:54.0,22.125
20:00.8,22.125
20:07.6,22.125
20:14.5,22.125
20:21.3,22.125
20:28.1,22.125
20:34.9,22.125
20:41.7,22.125
20:48.5,22.125
20:55.4,22.125
21:02.2,22.125
21:09.0,22.125
21:15.9,22.125
21:22.7,22.125
21:29.5,22.125
21:36.4,22.125
21:43.2,22.125
21:50.0,22.125
21:56.9,22.125
22:03.7,22.125
22:10.5,22.125
22:17.3,22.125
22:24.1,22.125
22:30.9,22.125
22:37.8,22.125
22:44.6,22.125
22:51.4,22.125
22:58.3,22.125
23:05.1,22.125
23:11.9,22.125
23:18.8,22.125
23:25.6,22.125
23:32.4,22.125
23:39.3,22.125
23:46.1,22.062
23:52.9,22.125
23:59.7,22.125
24:06.5,22.125
24:13.3,22.062
24:20.2,22.125
24:27.0,22.125
24:33.8,22.125
24:40.7,22.125
24:47.5,22.125
24:54.3,22.062
25:01.2,22.062
25:08.9,22.125
25:15.7,22.125
25:22.5,22.062
25:29.3,22.125
25:36.1,22.062
25:42.9,22.125
25:49.7,22.125
25:56.5,22.062
26:03.3,22.062
26:10.1,22.062
26:16.9,22.062
26:23.7,22.062
26:30.5,22.062
26:37.3,22.062
26:44.1,22.062
26:50.9,22.062
26:57.7,22.062
27:04.5,22.062
27:11.3,22.062
27:18.1,22.062
27:24.9,22.062
27:31.7,22.062
27:38.5,22.062
27:45.3,22.062
27:52.1,22.062
27:58.9,22.062
28:05.7,22.062
28:12.5,22.062
28:19.3,22.062
28:26.1,22.062
28:32.9,22.062
28:39.7,22.062
28:46.5,22.062
28:53.3,22.062
29:00.1,22.062
29:06.9,22.062
29:13.7,22.062
29:20.5,22.062
29:27.4,22.062
29:34.2,22.062
29:41.0,22.062
29:47.9,22.062
29:54.7,22.062
30:01.5,22.062
30:08.4,22.062
30:15.2,22.062
30:22.0,22.062
30:28.9,22.062
30:35.7,22.062
30:42.5,22.062
30:49.3,22.062
30:56.1,22.062
31:02.9,22.062
31:09.8,22.062
31:16.6,22.062
31:23.4,22.062
31:30.3,22.062
31:37.1,22.062
31:43.9,22.062
31:50.8,22.062
31:57.6,22.062
32:04.4,22.062
32:11.3,22.062
32:18.1,22.062
32:24.9,22.062
32:31.7,22.062
32:38.5,22.062
32:45.3,22.062
32:52.2,22.062
32:59.0,22.062
33:05.8,22.062
33:12.7,22.062
33:19.5,22.062
33:26.3,22.062
33:33.2,22.062
33:40.0,22.062
33:46.8,22.062
33:53.7,22.062
34:00.5,22.062
34:07.3,22.062
34:14.1,22.062
34:20.9,22
34:27.7,22
34:34.6,22
34:41.4,22
34:48.2,22
34:55.1,22.062
35:01.9,22
35:08.7,22
35:15.6,22
35:22.4,22
35:29.2,22
35:36.1,22.062
35:42.9,22
35:49.7,22
35:56.5,22
36:03.3,22
36:10.1,22
36:17.0,22
36:23.8,22
36:30.6,22
36:37.5,22
36:44.3,22
36:51.1,22
36:58.0,22
37:04.8,22
37:11.6,22
37:18.5,22
37:25.3,22
37:32.1,22
37:38.9,22
37:45.7,22
37:52.5,22
37:59.4,22
38:06.2,22
38:13.0,22
38:19.9,22
38:26.7,22
38:33.5,22
38:40.4,22
38:47.2,22
38:54.0,22
39:00.9,22
39:07.7,22
39:14.5,22
39:21.3,22
39:28.1,22
39:34.9,22
39:41.8,22
39:48.6,22
39:55.4,22
40:02.3,22
40:09.1,22
40:15.9,22
40:22.8,22
40:29.6,22
40:36.4,22
40:43.3,22
40:50.1,22
40:56.9,22
41:03.7,22
41:10.5,22
41:17.3,22
41:24.2,22
41:31.0,22
41:37.8,22
41:44.7,22
41:51.5,22
41:58.3,22
42:05.2,22
42:12.0,22
42:18.8,22
42:25.7,22
42:32.5,22
42:39.3,22
42:46.1,22
42:52.9,22
42:59.7,22
43:06.6,22
43:13.4,22
43:20.2,22
43:27.1,22
43:33.9,22
43:40.7,22
43:47.6,22
43:54.4,22
44:01.2,22
44:08.1,22
44:14.9,22
44:21.7,22
44:28.5,22
44:35.3,22
44:42.1,22
44:49.0,22
44:55.8,22
45:02.6,22
45:09.5,22
45:16.3,22
45:23.1,22
45:30.0,22
45:36.8,22
45:43.6,22
45:50.5,22
45:57.3,22
46:04.1,22
46:10.9,22
46:17.7,22
46:24.5,22
46:31.4,22
46:38.2,22
46:45.0,22
46:51.9,22
46:58.7,22
47:05.5,22
47:12.4,22
47:19.2,22
47:26.0,22
47:32.9,22
47:39.7,22
47:46.5,21.937
47:53.3,22
48:00.1,22
48:06.9,21.937
48:13.8,21.937
48:20.6,22
48:27.4,22
48:34.3,21.937
48:41.1,22
48:47.9,21.937
48:54.8,22
49:01.6,22
49:08.4,21.937
49:15.3,21.937
49:22.1,22
49:28.9,21.937
49:35.7,21.937
49:42.5,21.937
49:49.3,22
49:56.2,22
50:03.0,21.937
50:09.8,21.937
50:16.7,21.937
50:23.5,21.937
50:30.3,21.937
50:37.2,21.937
50:44.0,21.937
50:50.8,21.937
50:57.7,21.937
51:04.5,21.937
51:11.3,21.937
51:18.1,21.937
51:24.9,21.937
51:31.7,21.937
51:38.6,21.937
51:45.4,21.937
51:52.2,21.937
51:59.1,21.937
52:05.9,21.937
52:12.7,21.937
52:19.6,21.937
52:26.4,21.937
52:33.2,21.937
52:40.1,21.937
52:46.9,21.937
52:53.7,21.937
53:00.5,21.937
53:07.3,21.937
53:14.1,21.937
53:21.0,21.937
53:27.8,21.937
53:34.6,21.937
53:41.5,21.937
53:48.3,21.937
53:55.1,21.937
54:02.0,21.937
54:08.8,21.937
54:15.6,21.937
54:22.5,21.937
54:29.3,21.937
54:36.1,21.937
54:42.9,21.937
54:49.7,21.937
54:56.5,21.937
55:03.4,21.937
55:10.2,21.937
55:17.0,21.937
55:23.9,21.937
55:30.7,21.937
55:37.5,21.937
55:44.4,21.937
55:51.2,21.937
55:58.0,21.937
56:04.9,21.937
56:11.7,21.937
56:18.5,21.937
56:25.3,21.937
56:32.1,21.937
56:38.9,21.937
56:45.8,21.937
56:52.6,21.937
56:59.4,21.937
57:06.3,21.937
57:13.1,21.937
57:19.9,21.937
57:26.8,21.937
57:33.6,21.937
57:40.4,21.937
57:47.3,21.937
57:54.1,21.937
58:00.9,21.937
58:07.7,21.937
58:14.5,21.937
58:21.3,21.937
58:28.2,21.937
58:35.0,21.937
58:41.8,21.937
58:48.7,21.937
58:55.5,21.937
59:02.3,21.937
59:09.2,21.937
59:16.0,21.937
59:22.8,21.937
59:29.7,21.937
59:36.5,21.937
59:43.3,21.937
59:50.1,21.937
59:56.9,21.937
00:03.7,21.937
00:10.6,21.937
00:17.4,21.937
00:24.2,21.937
00:31.1,21.937
00:37.9,21.937
00:44.7,21.937
00:51.6,21.937
00:58.4,21.937
01:05.2,21.937
01:12.1,21.937
01:18.9,21.937
01:25.7,21.937
01:32.5,21.937
01:39.3,21.937
01:46.1,21.937
01:53.0,21.937
01:59.8,21.937
02:06.6,21.937
02:13.5,21.937
02:20.3,21.937
02:27.1,21.937
02:34.0,21.937
02:40.8,21.937
02:47.6,21.937
02:54.5,21.875
03:01.3,21.937
03:08.1,21.875
03:14.9,21.875
03:21.7,21.875
03:28.5,21.875
03:35.4,21.875
03:42.2,21.875
03:49.0,21.937
03:55.9,21.875
04:02.7,21.937
04:09.5,21.937
04:16.4,21.875
04:23.2,21.875
04:30.0,21.875
04:36.9,21.875
04:43.7,21.875
04:50.5,21.875
04:57.3,21.875
05:04.1,21.937
05:10.9,21.875
05:17.8,21.875
05:24.6,21.875
05:31.4,21.875
05:38.3,21.875
05:45.1,21.875
05:51.9,21.875
05:58.8,21.875
06:05.6,21.875
06:12.4,21.875
06:19.3,21.875
06:26.1,21.875
06:32.9,21.875
06:39.7,21.875
06:46.5,21.875
06:53.3,21.875
07:00.2,21.875
07:07.0,21.875
07:13.8,21.875
07:20.7,21.875
07:27.5,21.875
07:34.3,21.875
07:41.2,21.875
07:48.0,21.875
07:54.8,21.875
08:01.7,21.875
08:08.5,21.875
08:15.3,21.875
08:22.1,21.875
08:28.9,21.875
08:35.7,21.875
08:42.6,21.875
08:49.4,21.875
08:56.2,21.875
09:03.1,21.875
09:09.9,21.875
09:16.7,21.875
09:23.6,21.875
09:30.4,21.875
09:37.2,21.875
09:44.1,21.875
09:50.9,21.875
09:57.7,21.875
10:04.5,21.875
10:11.3,21.875
10:18.1,21.875
10:25.0,21.875
10:31.8,21.875
10:38.6,21.875
10:45.5,21.875
10:52.3,21.875
10:59.1,21.875
11:06.0,21.875
11:12.8,21.875
11:19.6,21.875
11:26.5,21.875
11:33.3,21.875
11:40.1,21.875
11:46.9,21.875
11:53.7,21.875
12:00.5,21.875
12:07.4,21.875
12:14.2,21.875
12:21.0,21.875
12:27.9,21.875
12:34.7,21.875
12:41.5,21.875
12:48.4,21.875
12:55.2,21.875
13:02.0,21.875
13:08.9,21.875
13:15.7,21.875
13:22.5,21.875
13:29.3,21.875
13:36.1,21.875
13:42.9,21.875
13:49.8,21.875
13:56.6,21.875
14:03.4,21.875
14:10.3,21.875
14:17.1,21.875
14:23.9,21.875
14:30.8,21.875
14:37.6,21.875
14:44.4,21.875
14:51.3,21.875
14:58.1,21.875
15:04.9,21.875
15:11.7,21.875
15:18.5,21.875
15:25.3,21.875
15:32.2,21.875
15:39.0,21.875
15:45.8,21.875
15:52.7,21.875
15:59.5,21.875
16:06.3,21.875
16:13.2,21.875
16:20.0,21.875
16:26.8,21.875
16:33.7,21.875
16:40.5,21.875
16:47.3,21.875
16:54.1,21.875
17:00.9,21.875
17:07.7,21.875
17:14.6,21.875
17:21.4,21.875
17:28.2,21.875
17:35.1,21.875
17:41.9,21.875
17:48.7,21.875
17:55.6,21.875
18:02.4,21.875
18:09.2,21.875
18:16.1,21.875
18:22.9,21.875
18:29.7,21.875
18:36.5,21.875
18:43.3,21.875
18:50.1,21.875
18:57.0,21.875
19:03.8,21.875
19:10.6,21.875
19:17.5,21.875
19:24.3,21.875
19:31.1,21.875
19:38.0,21.875
19:44.8,21.875
19:51.6,21.875
19:58.5,21.875
20:05.3,21.875
20:12.1,21.875
20:18.9,21.875
20:25.7,21.812
20:32.5,21.875
20:39.4,21.875
20:46.2,21.875
20:53.0,21.875
20:59.9,21.875
21:06.7,21.812
21:13.5,21.875
21:20.4,21.875
21:27.2,21.875
21:34.0,21.875
21:40.9,21.875
21:47.7,21.875
21:54.5,21.875
22:01.3,21.812
22:08.1,21.875
22:14.9,21.875
22:21.8,21.812
22:28.6,21.875
22:35.4,21.875
22:42.3,21.875
22:49.1,21.875
22:55.9,21.875
23:02.8,21.875
23:09.6,21.812
23:16.4,21.875
23:23.3,21.812
23:30.1,21.875
23:36.9,21.875
23:43.7,21.875
23:50.5,21.875
23:57.3,21.875
24:04.2,21.875
24:11.0,21.812
24:17.8,21.875
24:24.7,21.875
24:31.5,21.875
24:38.3,21.875
24:45.2,21.875
24:52.0,21.875
24:58.8,21.875
25:05.7,21.875
25:12.5,21.875
25:19.3,21.812
25:26.1,21.875
25:32.9,21.875
25:39.7,21.812
25:46.6,21.875
25:53.4,21.875
26:00.2,21.875
26:07.1,21.812
26:13.9,21.875
26:20.7,21.875
26:27.6,21.875
26:34.4,21.875
26:41.2,21.875
26:48.1,21.875
26:54.9,21.875
27:01.7,21.875
27:08.5,21.875
27:15.3,21.875
27:22.1,21.875
27:29.0,21.875
27:35.8,21.875
27:42.6,21.875
27:49.5,21.875
27:56.3,21.875
28:03.1,21.875
28:10.0,21.875
28:16.8,21.875
28:23.6,21.875
28:30.5,21.875
28:37.3,21.875
28:44.1,21.875
28:50.9,21.875
28:57.7,21.875
29:04.5,21.875
29:11.4,21.875
29:18.2,21.875
29:25.0,21.875
29:31.9,21.875
29:38.7,21.875
29:45.5,21.875
29:52.4,21.875
29:59.2,21.875
30:06.0,21.875
30:12.9,21.875
30:19.7,21.875
30:26.5,21.875
30:33.3,21.875
30:40.1,21.875
30:46.9,21.875
30:53.8,21.875
31:00.6,21.875
31:07.4,21.875
31:14.3,21.875
31:21.1,21.875
31:27.9,21.875
31:34.8,21.875
31:41.6,21.875
31:48.4,21.875
31:55.3,21.875
32:02.1,21.875
32:08.9,21.875
32:15.7,21.875
32:22.5,21.875
32:29.3,21.875
32:36.2,21.875
32:43.0,21.875
32:49.8,21.875
32:56.7,21.875
33:03.5,21.875
33:10.3,21.875
33:17.2,21.875
33:24.0,21.875
33:30.8,21.875
33:37.7,21.875
33:44.5,21.875
33:51.3,21.875
33:58.1,21.875
34:04.9,21.875
34:11.7,21.875
34:18.7,21.875
34:25.5,21.875
34:32.3,21.875
34:39.1,21.875
34:45.9,21.875
34:52.7,21.875
34:59.6,21.875
35:06.4,21.875
35:13.2,21.875
35:20.9,21.875
35:27.7,21.875
35:34.5,21.875
35:41.3,21.875
35:48.1,21.875
35:54.9,21.875
36:01.7,21.875
36:08.5,21.875
36:15.3,21.875
36:22.1,21.875
36:28.9,21.875
36:35.7,21.875
36:42.5,21.812
36:49.3,21.875
36:56.1,21.875
37:02.9,21.875
37:09.7,21.875
37:16.5,21.812
37:23.3,21.812
37:30.1,21.812
37:36.9,21.875
37:43.7,21.875
37:50.5,21.875
37:57.3,21.812
38:04.1,21.812
38:10.9,21.812
38:17.7,21.875
38:24.5,21.875
38:31.3,21.875
38:38.1,21.875
38:44.9,21.812
38:51.7,21.812
38:58.5,21.812
39:05.3,21.812
39:12.1,21.812
39:18.9,21.812
39:25.8,21.812
39:32.6,21.875
39:39.4,21.812
39:46.3,21.812
39:53.1,21.812
39:59.9,21.812
40:06.8,21.812
40:13.6,21.812
40:20.4,21.812
40:27.3,21.812
40:34.1,21.812
40:40.9,21.875
40:47.7,21.812
40:54.5,21.812
41:01.3,21.812
41:08.2,21.812
41:15.0,21.812
41:21.8,21.812
41:28.7,21.812
41:35.5,21.812
41:42.3,21.812
41:49.2,21.812
41:56.0,21.812
42:02.8,21.812
42:09.7,21.812
42:16.5,21.812
42:23.3,21.812
42:30.1,21.812
42:36.9,21.812
42:43.7,21.812
42:50.6,21.812
42:57.4,21.812
43:04.2,21.812
43:11.1,21.812
43:17.9,21.812
43:24.7,21.812
43:31.6,21.812
43:38.4,21.812
43:45.2,21.812
43:52.1,21.812
43:58.9,21.812
44:05.7,21.812
44:12.5,21.812
44:19.3,21.812
44:26.1,21.812
44:33.0,21.812
44:39.8,21.812
44:46.6,21.812
44:53.5,21.812
45:00.3,21.812
45:07.1,21.812
45:14.0,21.812
45:20.8,21.812
45:27.6,21.812
45:34.5,21.812
45:41.3,21.812
45:48.1,21.812
45:54.9,21.812
46:01.7,21.812
46:08.5,21.812
46:15.4,21.812
46:22.2,21.812
46:29.0,21.812
46:35.9,21.812
46:42.7,21.812
46:49.5,21.812
46:56.4,21.812
47:03.2,21.812
47:10.0,21.812
47:16.9,21.812
47:23.7,21.812
47:30.5,21.812
47:37.3,21.812
47:44.1,21.812
47:50.9,21.812
47:57.8,21.812
48:04.6,21.812
48:11.4,21.812
48:18.3,21.812
48:25.1,21.812
48:31.9,21.812
48:38.8,21.812
48:45.6,21.812
48:52.4,21.812
48:59.3,21.812
49:06.1,21.812
49:12.9,21.812
49:19.7,21.812
49:26.5,21.812
49:33.3,21.812
49:40.2,21.812
49:47.0,21.812
49:53.8,21.812
50:00.7,21.812
50:07.5,21.812
50:14.3,21.812
50:21.2,21.812
50:28.0,21.812
50:34.8,21.812
50:41.7,21.812
50:48.5,21.812
50:55.3,21.812
51:02.1,21.812
51:08.9,21.812
51:15.7,21.812
51:22.6,21.812
51:29.4,21.812
51:36.2,21.812
51:43.1,21.812
51:49.9,21.812
51:56.7,21.812
52:03.6,21.812
52:10.4,21.812
52:17.2,21.812
52:24.1,21.812
52:30.9,21.812
52:37.7,21.812
52:44.5,21.812
52:51.3,21.812
52:58.1,21.812
53:05.0,21.812
53:11.8,21.812
53:18.6,21.812
53:25.5,21.812
53:32.3,21.812
53:39.1,21.812
53:46.0,21.812
53:52.8,21.812
53:59.6,21.812
54:06.5,21.812
54:13.3,21.812
54:20.1,21.812
54:26.9,21.812
54:33.7,21.812
54:40.5,21.812
54:47.4,21.812
54:54.2,21.812
55:01.0,21.812
55:07.9,21.812
55:14.7,21.812
55:21.5,21.812
55:28.4,21.812
55:35.2,21.812
55:42.0,21.812
55:48.9,21.812
55:55.7,21.812
56:02.5,21.812
56:09.3,21.812
56:16.1,21.812
56:22.9,21.812
56:29.8,21.812
56:36.6,21.812
56:43.4,21.812
56:50.3,21.812
56:57.1,21.812
57:03.9,21.812
57:10.8,21.812
57:17.6,21.812
57:24.4,21.812
57:31.3,21.812
57:38.1,21.812
57:44.9,21.812
57:51.7,21.812
57:58.5,21.812
58:05.3,21.812
58:12.2,21.812
58:19.0,21.812
58:25.8,21.812
58:32.8,21.812
58:39.6,21.812
58:46.4,21.812
58:53.2,21.812
59:00.0,21.812
59:06.8,21.812
59:13.7,21.812
59:20.5,21.812
59:27.3,21.812
59:34.1,21.812
59:40.9,21.812
59:47.7,21.812
59:54.6,21.812
00:01.4,21.812
00:08.2,21.812
00:15.1,21.812
00:21.9,21.812
00:28.7,21.812
00:35.6,21.812
00:42.4,21.812
00:49.2,21.812
00:56.1,21.812
01:02.9,21.812
01:09.7,21.812
01:16.5,21.812
01:23.3,21.812
01:30.1,21.812
01:37.0,21.812
01:43.8,21.812
01:50.6,21.812
01:57.5,21.812
02:04.3,21.812
02:11.1,21.812
02:18.0,21.812
02:24.8,21.812
02:31.6,21.812
02:38.5,21.812
02:45.3,21.812
02:52.1,21.812
02:58.9,21.812
03:05.7,21.812
03:12.5,21.812
03:19.4,21.812
03:26.2,21.812
03:33.0,21.812
03:39.9,21.812
03:46.7,21.75
03:53.5,21.812
04:00.4,21.812
04:07.2,21.812
04:14.0,21.812
04:20.9,21.812
04:27.7,21.812
04:34.5,21.812
04:41.3,21.812
04:48.1,21.812
04:54.9,21.812
05:01.8,21.812
05:08.6,21.812
05:15.4,21.812
05:22.3,21.812
05:29.1,21.812
05:35.9,21.75
05:42.8,21.812
05:49.6,21.812
05:56.4,21.75
06:03.3,21.812
06:10.1,21.812
06:16.9,21.75
06:23.7,21.75
06:30.5,21.812
06:37.3,21.75
06:44.2,21.75
06:51.0,21.75
06:57.8,21.75
07:04.7,21.812
07:11.5,21.812
07:18.3,21.812
07:25.2,21.75
07:32.0,21.75
07:38.8,21.75
07:45.7,21.75
07:52.5,21.75
07:59.3,21.75
08:06.1,21.75
08:12.9,21.75
08:19.7,21.812
08:26.6,21.75
08:33.4,21.75
08:40.2,21.75
08:47.1,21.75
08:53.9,21.812
09:00.7,21.75
09:07.6,21.812
09:14.4,21.812
09:21.2,21.812
09:28.1,21.75
09:34.9,21.812
09:41.7,21.812
09:48.5,21.812
09:55.3,21.75
10:02.1,21.812
10:09.0,21.812
10:15.8,21.75
10:22.6,21.75
10:29.5,21.75
10:36.3,21.75
10:43.1,21.75
10:50.0,21.812
10:56.8,21.812
11:03.6,21.75
11:10.5,21.75
11:17.3,21.812
11:24.1,21.812
11:30.9,21.75
11:37.7,21.812
11:44.5,21.75
11:51.4,21.812
11:58.2,21.75
12:05.0,21.75
12:11.9,21.75
12:18.7,21.812
12:25.5,21.75
12:32.4,21.75
12:39.2,21.812
12:46.0,21.812
12:52.9,21.812
12:59.7,21.75
13:06.5,21.812
13:13.3,21.75
13:20.1,21.75
13:26.9,21.812
13:33.8,21.812
13:40.6,21.812
13:47.4,21.812
13:54.3,21.812
14:01.1,21.75
14:07.9,21.75
14:14.8,21.75
14:21.6,21.812
14:28.4,21.812
14:35.3,21.75
14:42.1,21.812
14:48.9,21.812
14:55.7,21.75
15:02.5,21.812
15:09.3,21.812
15:16.2,21.812
15:23.0,21.812
15:29.8,21.75
15:36.7,21.75
15:43.5,21.812
15:50.3,21.812
15:57.2,21.812
16:04.0,21.812
16:10.8,21.812
16:17.7,21.812
16:24.5,21.75
16:31.3,21.812
16:38.1,21.812
16:44.9,21.75
16:51.7,21.812
16:58.6,21.75
17:05.4,21.75
17:12.2,21.75
17:19.1,21.812
17:25.9,21.812
17:32.7,21.75
17:39.6,21.75
17:46.4,21.812
17:53.2,21.75
18:00.1,21.812
18:06.9,21.812
18:13.7,21.75
18:20.6,21.812
18:27.4,21.75
18:34.2,21.75
18:41.0,21.75
18:47.8,21.75
18:54.6,21.75
19:01.4,21.75
19:08.2,21.75
19:15.0,21.812
19:21.8,21.812
19:28.6,21.75
19:35.4,21.75
19:42.2,21.812
19:49.0,21.75
19:55.8,21.812
20:02.7,21.75
20:09.4,21.75
20:16.2,21.75
20:23.0,21.75
20:29.8,21.75
20:36.6,21.812
20:43.4,21.812
20:50.2,21.75
20:57.0,21.75
21:03.8,21.75
21:10.6,21.812
21:17.4,21.75
21:24.2,21.75
21:31.0,21.75
21:37.8,21.812
21:44.6,21.812
21:51.4,21.75
21:58.2,21.75
22:05.0,21.75
22:11.8,21.812
22:18.6,21.75
22:25.4,21.812
22:32.2,21.812
22:39.0,21.75
22:45.8,21.75
22:52.6,21.75
22:59.4,21.75
23:06.2,21.75
23:13.0,21.812
23:19.8,21.75
23:26.6,21.75
23:33.4,21.75
23:40.2,21.75
23:47.0,21.812
23:53.8,21.812
24:00.6,21.75
24:07.4,21.75
24:14.2,21.75
24:21.0,21.812
24:27.8,21.812
24:34.6,21.75
24:41.4,21.75
24:48.2,21.75
24:55.0,21.75
25:01.8,21.75
25:08.6,21.75
25:15.4,21.75
25:22.2,21.75
25:29.0,21.75
25:35.8,21.75
25:42.6,21.75
25:49.4,21.75
25:56.2,21.75
26:03.0,21.75
26:09.8,21.75
26:16.6,21.75
26:23.4,21.75
26:30.2,21.75
26:37.0,21.75
26:43.8,21.75
26:50.6,21.812
26:57.4,21.75
27:04.2,21.75
27:11.0,21.75
27:17.8,21.75
27:24.6,21.75
27:31.4,21.75
27:38.2,21.75
27:45.0,21.75
27:51.8,21.75
27:58.6,21.75
28:05.4,21.75
28:12.2,21.812
28:19.0,21.75
28:25.8,21.75
28:32.6,21.75
28:39.4,21.75
28:46.2,21.75
28:53.0,21.75
28:59.8,21.75
29:06.6,21.75
29:13.4,21.75
29:20.2,21.75
29:27.0,21.75
29:33.8,21.75
29:40.6,21.75
29:47.4,21.75
29:54.2,21.75
30:01.0,21.75
30:07.8,21.75
30:14.6,21.75
30:21.4,21.75
30:28.2,21.75
30:35.0,21.75
30:41.8,21.75
30:48.7,21.75
30:55.5,21.75
31:02.3,21.75
31:09.2,21.75
31:16.0,21.75
31:22.8,21.75
31:29.7,21.75
31:36.5,21.75
31:43.3,21.75
31:50.1,21.75
31:56.9,21.75
32:03.7,21.75
32:10.6,21.75
32:17.4,21.75
32:24.2,21.75
32:31.1,21.75
32:37.9,21.75
32:44.7,21.75
32:51.7,21.75
32:58.5,21.75
33:05.3,21.75
33:12.1,21.75
33:18.9,21.75
33:25.7,21.75
33:32.5,21.75
33:39.3,21.75
33:46.1,21.812
33:53.0,21.75
33:59.8,21.75
34:06.6,21.75
34:13.5,21.75
34:20.3,21.75
34:27.1,21.75
34:34.0,21.75
34:40.8,21.75
34:47.6,21.75
34:54.5,21.75
35:01.3,21.75
35:08.1,21.75
35:14.9,21.75
35:21.7,21.75
35:28.5,21.75
35:35.4,21.75
35:42.2,21.75
35:49.0,21.75
35:55.9,21.75
36:02.7,21.75
36:09.5,21.75
36:16.4,21.75
36:23.2,21.75
36:30.0,21.75
36:36.9,21.75
36:43.7,21.75
36:50.5,21.75
36:57.3,21.75
37:04.1,21.75
37:10.9,21.75
37:17.8,21.75
37:24.6,21.75
37:31.4,21.75
37:38.3,21.75
37:45.1,21.75
37:51.9,21.75
37:58.8,21.75
38:05.6,21.75
38:12.4,21.75
38:19.3,21.75
38:26.1,21.75
38:32.9,21.75
38:39.7,21.75
38:46.5,21.75
38:53.3,21.75
39:00.2,21.75
